"","type","date(yyyyMMddHHmmss)","author","message","latitude","longitude","location","timestamp","id","cleaned","RT_pattern","RT_from","RT_message","RT_message_cleaned","user_mentioned","time_1min"
"3305","mbdata",2.014012e+13,"KronosQuoth","There are no traffic jams along the extra mile.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 20:27:10,3305,"traffic jam along extra mile","","","There are no traffic jams along the extra mile.  #KronosStar #POKRally","","","2014-01-23 20:27:00"
"3306","mbdata",2.014012e+13,"megaMan","lots of guns pointed at that van #TAG",NA,NA,NA,2014-01-23 20:27:11,3306,"lot gun point van","","","lots of guns pointed at that van #TAG","","","2014-01-23 20:27:00"
"3307","ccdata",2.014012e+13,NA,"INCOMPLETE CALL FOR POLICE",NA,NA,"N/A",2014-01-23 20:27:13,3307,"incomplete call police","","","INCOMPLETE CALL FOR POLICE","","","2014-01-23 20:27:00"
"3308","mbdata",2.014012e+13,"KronosQuoth","Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI",NA,NA,NA,2014-01-23 20:27:31,3308,"develop success failure discouragement failure two sure step stone success","","","Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI","","","2014-01-23 20:27:00"
"3309","mbdata",2.014012e+13,"KronosQuoth","Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 20:27:31,3309,"time limit do waste live someone elses life","","","Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally","","","2014-01-23 20:27:00"
"3310","mbdata",2.014012e+13,"KronosQuoth","As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",NA,NA,NA,2014-01-23 20:27:31,3310,"look ahead next century leader empower other","","","As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI","","","2014-01-23 20:27:00"
"3311","mbdata",2.014012e+13,"KronosQuoth","Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI",NA,NA,NA,2014-01-23 20:27:31,3311,"develop success failure discouragement failure two sure step stone success","","","Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI","","","2014-01-23 20:27:00"
"3312","mbdata",2.014012e+13,"FriendsOfKronos","no amount of greenwashing can clean your terror organization Sylvia #POK #terror",NA,NA,NA,2014-01-23 20:27:33,3312,"amount greenwashing can clean terror organization sylvia","","","no amount of greenwashing can clean your terror organization Sylvia #POK #terror","","","2014-01-23 20:27:00"
"3313","mbdata",2.014012e+13,"protoGuy","i want to move to get a better view, but there are too many guns out",NA,NA,NA,2014-01-23 20:27:33,3313,"want move get good view many gun","","","i want to move to get a better view, but there are too many guns out","","","2014-01-23 20:27:00"
"3314","mbdata",2.014012e+13,"megaMan","hi tension but maybe the talking is working #TAG",NA,NA,NA,2014-01-23 20:27:33,3314,"hello tension maybe talk work","","","hi tension but maybe the talking is working #TAG","","","2014-01-23 20:27:00"
"3315","mbdata",2.014012e+13,"roger_roger","some guy looked out the window says theres a ton of cops",NA,NA,NA,2014-01-23 20:27:33,3315,"guy look window say theres ton cop","","","some guy looked out the window says theres a ton of cops","","","2014-01-23 20:27:00"
"3316","mbdata",2.014012e+13,"KronosQuoth","You must expect great things of yourself before you can do them.  #POKRally #HI",NA,NA,NA,2014-01-23 20:27:52,3316,"must expect great thing can","","","You must expect great things of yourself before you can do them.  #POKRally #HI","","","2014-01-23 20:27:00"
"3317","mbdata",2.014012e+13,"klingon4real","RT @rockStar113 @AbilaPost gag who cares about the moneygrubbers - people are hurt",NA,NA,NA,2014-01-23 20:28:00,3317,"gag care moneygrubbers people hurt","RT @rockStar113","rockStar113","@AbilaPost gag who cares about the moneygrubbers - people are hurt","gag care moneygrubbers people hurt","""@rockStar113"" ""@AbilaPost""","2014-01-23 20:28:00"
"3318","mbdata",2.014012e+13,"brandonL","RT @Simon_Hamaeth we're free! thanks #APD #standoff",NA,NA,NA,2014-01-23 20:28:02,3318,"free thank","RT @Simon_Hamaeth","Simon_Hamaeth","we're free! thanks #APD #standoff","free thank","@Simon_Hamaeth","2014-01-23 20:28:00"
"3319","mbdata",2.014012e+13,"rockinHW","make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome",NA,NA,NA,2014-01-23 20:28:21,3319,"make $$ month online fastjobskronostricks","","","make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome","","","2014-01-23 20:28:00"
"3320","mbdata",2.014012e+13,"KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 20:28:21,3320,"every strike bring close next home run","","","Every strike brings me closer to the next home run.  #KronosStar #POKRally","","","2014-01-23 20:28:00"
"3321","mbdata",2.014012e+13,"KronosQuoth","It is better to fail in originality than to succeed in imitation.  #POKRally #HI",NA,NA,NA,2014-01-23 20:28:21,3321,"good fail originality succeed imitation","","","It is better to fail in originality than to succeed in imitation.  #POKRally #HI","","","2014-01-23 20:28:00"
"3322","mbdata",2.014012e+13,"cminvestments11","you r famous now haha  badprofiles.kronos/tacky   #abila #pictures",NA,NA,NA,2014-01-23 20:28:21,3322,"r famous now haha badprofileskronostacky","","","you r famous now haha  badprofiles.kronos/tacky   #abila #pictures","","","2014-01-23 20:28:00"
"3323","mbdata",2.014012e+13,"vonneka","RT @protoGuy i want to move to get a better view, but there are too many guns out",NA,NA,NA,2014-01-23 20:28:33,3323,"want move get good view many gun","RT @protoGuy","protoGuy","i want to move to get a better view, but there are too many guns out","want move get good view many gun","@protoGuy","2014-01-23 20:28:00"
"3324","mbdata",2.014012e+13,"HomelandIlluminations","Officials state fire is under control. #HI",NA,NA,NA,2014-01-23 20:28:42,3324,"official state fire control","","","Officials state fire is under control. #HI","","","2014-01-23 20:28:00"
"3325","mbdata",2.014012e+13,"megaMan","@ben I'm at 200 followers now #TAG",NA,NA,NA,2014-01-23 20:28:42,3325,"I follower now","","","@ben I'm at 200 followers now #TAG","","@ben","2014-01-23 20:28:00"
"3326","mbdata",2.014012e+13,"roger_roger","just shoot them already",NA,NA,NA,2014-01-23 20:28:42,3326,"just shoot already","","","just shoot them already","","","2014-01-23 20:28:00"
"3327","ccdata",2.014012e+13,NA,"TRAFFIC STOP",NA,NA,"N. Polvo St / N. Androutsou St",2014-01-23 20:28:42,3327,"traffic stop","","","TRAFFIC STOP","","","2014-01-23 20:28:00"
"3328","mbdata",2.014012e+13,"KronosQuoth","Success is liking yourself, liking what you do, and liking how you do it.  #POKRally #HI",NA,NA,NA,2014-01-23 20:28:49,3328,"success like like like","","","Success is liking yourself, liking what you do, and liking how you do it.  #POKRally #HI","","","2014-01-23 20:28:00"
"3329","mbdata",2.014012e+13,"Clevvah4Evah","I want a job 80% mental 30% fiscal #POK #Rally #Grammar",NA,NA,NA,2014-01-23 20:28:49,3329,"want job mental fiscal","","","I want a job 80% mental 30% fiscal #POK #Rally #Grammar","","","2014-01-23 20:28:00"
"3330","mbdata",2.014012e+13,"KronosQuoth","There are two types of people who will tell you that you cannot make a difference in this world. #POKRally #HI",NA,NA,NA,2014-01-23 20:28:49,3330,"two type people tell make difference world","","","There are two types of people who will tell you that you cannot make a difference in this world. #POKRally #HI","","","2014-01-23 20:28:00"
"3331","ccdata",2.014012e+13,NA,"SHOPLIFTING",NA,NA,"2297 Filis St",2014-01-23 20:29:07,3331,"shoplift","","","SHOPLIFTING","","","2014-01-23 20:29:00"
"3332","mbdata",2.014012e+13,"electricAvenue","RT @megaMan Not yelling as much #TAG",NA,NA,NA,2014-01-23 20:29:15,3332,"yell much","RT @megaMan","megaMan","Not yelling as much #TAG","yell much","@megaMan","2014-01-23 20:29:00"
"3333","mbdata",2.014012e+13,"KronosQuoth","There are no traffic jams along the extra mile.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 20:29:18,3333,"traffic jam along extra mile","","","There are no traffic jams along the extra mile.  #KronosStar #POKRally","","","2014-01-23 20:29:00"
"3334","mbdata",2.014012e+13,"worldWatcher","RT @HomelandIlluminations Officials state fire is under control. #HI",NA,NA,NA,2014-01-23 20:29:42,3334,"official state fire control","RT @HomelandIlluminations","HomelandIlluminations","Officials state fire is under control. #HI","official state fire control","@HomelandIlluminations","2014-01-23 20:29:00"
"3335","mbdata",2.014012e+13,"KronosQuoth","The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI",NA,NA,NA,2014-01-23 20:29:46,3335,"first step toward success take refuse captive environment first find","","","The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI","","","2014-01-23 20:29:00"
"3336","mbdata",2.014012e+13,"KronosQuoth","We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",NA,NA,NA,2014-01-23 20:29:46,3336,"become think time strange secret","","","We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI","","","2014-01-23 20:29:00"
"3337","mbdata",2.014012e+13,"KronosQuoth","If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",NA,NA,NA,2014-01-23 20:29:46,3337,"want achieve excellence can get today 2 quit lessthanexcellent work","","","If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI","","","2014-01-23 20:29:00"
"3338","mbdata",2.014012e+13,"Clevvah4Evah","The rally has peaked my interest! #POK #Rally #Grammar",NA,NA,NA,2014-01-23 20:29:46,3338,"rally peak interest","","","The rally has peaked my interest! #POK #Rally #Grammar","","","2014-01-23 20:29:00"
"3339","mbdata",2.014012e+13,"KronosStar","Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes",NA,NA,NA,2014-01-23 20:30:00,3339,"fireman run build something wrong","","","Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes","","","2014-01-23 20:30:00"
"3340","mbdata",2.014012e+13,"redisrad","Anyone want to meet at #ouzerielian to drink our troubles away?",NA,NA,NA,2014-01-23 20:30:00,3340,"anyone want meet drink trouble away","","","Anyone want to meet at #ouzerielian to drink our troubles away?","","","2014-01-23 20:30:00"
"3341","mbdata",2.014012e+13,"mountain478","can't study -- too much going on outside - must watch the drama unfold #fireisscience",NA,NA,NA,2014-01-23 20:30:00,3341,"can study much go outside must watch drama unfold","","","can't study -- too much going on outside - must watch the drama unfold #fireisscience","","","2014-01-23 20:30:00"
"3342","mbdata",2.014012e+13,"footfingers","we suport the POK's fight for the people of Kronos #POK #APA",36.054,24.902,NA,2014-01-23 20:30:00,3342,"suport poks fight people kronos","","","we suport the POK's fight for the people of Kronos #POK #APA","","","2014-01-23 20:30:00"
"3343","mbdata",2.014012e+13,"megaMan","Some kid just came up behind me at the pole #scaredmetodeath #TAG",NA,NA,NA,2014-01-23 20:30:00,3343,"kid just come behind pole","","","Some kid just came up behind me at the pole #scaredmetodeath #TAG","","","2014-01-23 20:30:00"
"3344","mbdata",2.014012e+13,"AbilaPost","Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost",NA,NA,NA,2014-01-23 20:30:00,3344,"despite advise avoid area crowd continue grow around standoff","","","Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost","","","2014-01-23 20:30:00"
"3345","mbdata",2.014012e+13,"panopticon","are they just waiting him out of what?",NA,NA,NA,2014-01-23 20:30:00,3345,"just wait","","","are they just waiting him out of what?","","","2014-01-23 20:30:00"
"3346","mbdata",2.014012e+13,"MarcusDrymiau","I hope everyone stays calm and the hostages don't get hurt #standoff",NA,NA,NA,2014-01-23 20:30:00,3346,"hope everyone stay calm hostage get hurt","","","I hope everyone stays calm and the hostages don't get hurt #standoff","","","2014-01-23 20:30:00"
"3347","mbdata",2.014012e+13,"KronosQuoth","I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",NA,NA,NA,2014-01-23 20:30:06,3347,"find real interest life curious life sleep important thing","","","I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI","","","2014-01-23 20:30:00"
"3348","mbdata",2.014012e+13,"KronosQuoth","The most common way people give up their power is by thinking they dont have any.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 20:30:06,3348,"common way people give power think do","","","The most common way people give up their power is by thinking they dont have any.  #KronosStar #POKRally","","","2014-01-23 20:30:00"
"3349","mbdata",2.014012e+13,"Clevvah4Evah","I want a job 80% mental 30% fiscal #POK #Rally #Grammar",NA,NA,NA,2014-01-23 20:30:06,3349,"want job mental fiscal","","","I want a job 80% mental 30% fiscal #POK #Rally #Grammar","","","2014-01-23 20:30:00"
"3350","mbdata",2.014012e+13,"KronosQuoth","Success is walking from failure to failure with no loss of enthusiasm.  #POKRally #HI",NA,NA,NA,2014-01-23 20:30:06,3350,"success walk failure failure loss enthusiasm","","","Success is walking from failure to failure with no loss of enthusiasm.  #POKRally #HI","","","2014-01-23 20:30:00"
"3351","mbdata",2.014012e+13,"FriendsOfKronos","crowd continues to grow despite police warnings #POK",NA,NA,NA,2014-01-23 20:30:15,3351,"crowd continue grow despite police warning","","","crowd continues to grow despite police warnings #POK","","","2014-01-23 20:30:00"
"3352","mbdata",2.014012e+13,"megaMan","Kid says he saw 2 people in the van from the other side of the street #TAG",NA,NA,NA,2014-01-23 20:30:15,3352,"kid say see people van side street","","","Kid says he saw 2 people in the van from the other side of the street #TAG","","","2014-01-23 20:30:00"
"3353","mbdata",2.014012e+13,"katrina","Even criminals love #GelatoGalore",NA,NA,NA,2014-01-23 20:30:15,3353,"even criminal love","","","Even criminals love #GelatoGalore","","","2014-01-23 20:30:00"
